make;model;price;fuel;year;kms;power;doors;shift;color;province
FORD;Focus;11500;Gasolina;2017;55000;125;5;Manual;Gris;Alicante
FORD;Focus;9990;Diesel;2017;144663;120;5;Automatico;Blanco;Valencia
FORD;Focus;10800;Gasolina;2017;75000;125;5;Manual;Gris;Valencia
FORD;Focus;8900;Diesel;2017;84789;120;5;Manual;Azul;Caceres
FORD;Focus;11990;Diesel;2017;69999;120;5;Automatico;Gris;Malaga
FORD;Focus;14990;Gasolina;2017;63500;125;5;Manual;Rojo;Valencia
FORD;Focus;10495;Gasolina;2017;30000;125;5;Manual;Gris;Alicante
FORD;Focus;12900;Gasolina;2017;45159;125;5;Automatico;Negro;Valencia
FORD;Focus;11990;Gasolina;2017;37534;125;5;Automatico;Gris;Madrid
FORD;Focus;11490;Diesel;2017;71000;120;5;Automatico;Azul;Barcelona
FORD;Focus;12450;Diesel;2017;88000;120;5;Automatico;Gris;Madrid
FORD;Focus;8000;Diesel;2017;145000;120;5;Manual;Blanco;Pontevedra
FORD;Focus;9499;Diesel;2017;132345;120;5;Manual;Blanco;Madrid
FORD;Focus;10999;Diesel;2017;93000;120;5;Automatico;Negro;Valencia
FORD;Focus;11990;Gasolina;2017;79000;125;5;Automatico;Negro;Madrid
FORD;Focus;15500;Diesel;2017;27200;150;5;Manual;Rojo;Alava
FORD;Focus;11200;Gasolina;2017;59000;125;5;Manual;Gris;Barcelona
FORD;Focus;8790;Gasolina;2017;45453;125;5;Manual;Gris;Las Palmas
FORD;Focus;11250;Gasolina;2017;61175;125;5;Manual;Azul;Madrid
FORD;Focus;8490;Gasolina;2017;54000;125;5;Manual;Negro;Las Palmas
FORD;Focus;10990;Gasolina;2017;94608;125;5;Automatico;Gris;Madrid
FORD;Focus;10500;Gasolina;2017;39705;125;5;Manual;Gris;Madrid
FORD;Focus;9900;Gasolina;2017;62495;125;5;Manual;Azul;Barcelona
FORD;Focus;11990;Diesel;2017;67219;120;5;Automatico;Gris;Malaga
FORD;Focus;9985;Gasolina;2017;49995;125;5;Manual;Gris;Tenerife
FORD;Focus;8480;Gasolina;2017;54000;125;5;Manual;Azul;Las Palmas
FORD;Focus;9999;Diesel;2017;87000;120;5;Manual;Rojo;Madrid
FORD;Focus;9990;Gasolina;2017;100000;125;5;Automatico;Gris;Madrid
FORD;Focus;9500;Diesel;2017;136935;120;5;Manual;Blanco;Barcelona
FORD;Focus;11500;Gasolina;2017;91211;125;5;Automatico;Negro;Vizcaya
FORD;Focus;39500;Gasolina;2017;28000;350;5;Manual;Azul;Barcelona
FORD;Focus;12970;Gasolina;2017;65000;125;5;Manual;Gris;Valencia
FORD;Focus;11500;Gasolina;2017;91211;125;5;Automatico;Negro;Madrid
FORD;Focus;14000;Gasolina;2017;11942;125;5;Manual;Blanco;Madrid
FORD;Focus;10300;Diesel;2017;84000;120;5;Manual;Blanco;Valencia
FORD;Focus;12800;Diesel;2017;84000;120;5;Automatico;Negro;Vizcaya
FORD;Focus;11990;Gasolina;2017;29828;125;5;Automatico;Gris;Tarragona
FORD;Focus;17190;Gasolina;2017;42954;182;5;Manual;Blanco;Alicante
FORD;Focus;10999;Gasolina;2017;68000;125;5;Manual;Gris;Malaga
FORD;Focus;9950;Diesel;2017;99000;120;5;Manual;Azul;Madrid
FORD;Focus;10900;Gasolina;2017;56000;125;5;Manual;Gris;Las Palmas
FORD;Focus;11900;Diesel;2017;64000;120;5;Manual;Blanco;Toledo
FORD;Focus;8490;Gasolina;2017;49000;125;5;Manual;Negro;Las Palmas
FORD;Focus;10450;Gasolina;2017;44653;125;5;Manual;Gris;Alicante
FORD;Focus;10900;Diesel;2017;96717;120;5;Manual;Gris;Malaga
FORD;Focus;11500;Gasolina;2017;55000;125;5;Manual;Gris;Barcelona
FORD;Focus;9000;Diesel;2017;95000;95;5;Manual;Blanco;Madrid
FORD;Focus;11790;Diesel;2017;38327;120;5;Manual;Negro;Madrid
FORD;Focus;11900;Diesel;2017;50072;120;5;Manual;Gris;Madrid
FORD;Focus;10500;Gasolina;2017;35391;125;5;Manual;Gris;Cordoba
FORD;Focus;7000;Diesel;2017;180094;120;5;Manual;Blanco;Madrid
FORD;Focus;9999;Diesel;2017;132496;120;5;Manual;Azul;Madrid
FORD;Focus;8990;Diesel;2017;140900;120;5;Manual;Blanco;Cuenca
FORD;Focus;9990;Gasolina;2017;69999;125;5;Automatico;Gris;Sevilla
FORD;Focus;9485;Gasolina;2017;39995;125;5;Manual;Blanco;Las Palmas
FORD;Focus;11300;Gasolina;2017;56000;125;5;Manual;Azul;Valencia
FORD;Focus;10990;Gasolina;2017;58756;125;5;Automatico;Gris;Madrid
FORD;Focus;10499;Diesel;2017;104230;120;5;Manual;Blanco;Sevilla
FORD;Focus;13500;Diesel;2017;56000;120;5;Manual;Gris;Valencia
FORD;Focus;11500;Gasolina;2017;91211;125;5;Automatico;Negro;Sevilla
FORD;Focus;8500;Diesel;2016;139000;120;5;Manual;Blanco;Madrid
FORD;Focus;11500;Gasolina;2016;86566;125;5;Manual;Rojo;Sevilla
FORD;Focus;9399;Diesel;2016;57879;120;5;Manual;Azul;Madrid
FORD;Focus;10990;Diesel;2016;74700;120;5;Manual;Blanco;Valencia
FORD;Focus;10299;Diesel;2016;47394;120;5;Manual;Negro;Madrid
FORD;Focus;10500;Diesel;2016;115959;120;5;Manual;Blanco;Ciudad Real
FORD;Focus;9900;Gasolina;2016;75909;125;5;Manual;Azul;Madrid
FORD;Focus;10745;Diesel;2016;122953;120;5;Manual;Gris;Valencia
FORD;Focus;10299;Diesel;2016;47394;120;5;Manual;Negro;Malaga
FORD;Focus;11590;Diesel;2016;54590;120;5;Manual;Blanco;Cadiz
FORD;Focus;9200;Diesel;2016;127116;120;5;Manual;Blanco;Badajoz
FORD;Focus;8800;Gas licuado (GLP);2016;158000;117;5;Manual;Blanco;Sevilla
FORD;Focus;10199;Diesel;2016;57684;120;5;Manual;Negro;Sevilla
FORD;Focus;10900;Diesel;2016;73957;120;5;Manual;Negro;Sevilla
FORD;Focus;9249;Diesel;2016;104079;120;5;Manual;Blanco;Madrid
FORD;Focus;7000;Diesel;2016;152310;95;5;Manual;Blanco;Badajoz
FORD;Focus;11650;Diesel;2016;98000;120;5;Manual;Blanco;Palencia
FORD;Focus;8999;Diesel;2016;121716;120;5;Manual;Blanco;Madrid
FORD;Focus;9500;Gasolina;2016;165000;125;5;Automatico;Gris;Vizcaya
FORD;Focus;10995;Diesel;2016;85749;120;5;Automatico;Blanco;Sevilla
FORD;Focus;9299;Diesel;2016;55269;120;5;Manual;Gris;Valencia
FORD;Focus;10990;Diesel;2016;106000;120;5;Manual;Gris;Sevilla
FORD;Focus;11490;Gasolina;2016;60000;125;5;Manual;Azul;Madrid
FORD;Focus;12000;Diesel;2016;76500;120;5;Manual;Negro;Alicante
FORD;Focus;9500;Gasolina;2016;165000;125;5;Automatico;Gris;Cantabria
FORD;Focus;8200;Diesel;2016;143000;120;5;Manual;Gris;Badajoz
FORD;Focus;9500;Diesel;2016;129000;120;5;Manual;Gris;Madrid
FORD;Focus;9999;Diesel;2016;79000;120;5;Manual;Gris;Malaga
FORD;Focus;9990;Gasolina;2016;88217;125;5;Manual;Gris;Sevilla
FORD;Focus;10900;Diesel;2016;116800;120;5;Manual;Negro;Madrid
FORD;Focus;9550;Gasolina;2016;63023;125;5;Manual;Gris;Alicante
FORD;Focus;8200;Diesel;2016;140000;120;5;Manual;Blanco;Cadiz
FORD;Focus;8950;Diesel;2016;108000;120;5;Manual;Blanco;Madrid
FORD;Focus;14500;Diesel;2016;60362;150;5;Manual;Rojo;Malaga
FORD;Focus;8500;Diesel;2016;149000;120;5;Manual;Marron;Guipuzcoa
FORD;Focus;13900;Diesel;2016;41142;150;5;Manual;Blanco;Madrid
FORD;Focus;10990;Diesel;2016;49000;120;5;Manual;Gris;Madrid
FORD;Focus;9990;Gasolina;2016;40000;125;5;Automatico;Gris;Sevilla
FORD;Focus;10770;Diesel;2016;87000;120;5;Manual;Negro;Caceres
FORD;Focus;11490;Diesel;2016;41000;120;5;Manual;Gris;Madrid
FORD;Focus;7300;Diesel;2016;150000;95;5;Manual;Blanco;Valencia
FORD;Focus;9200;Diesel;2016;132000;120;5;Manual;Blanco;Barcelona
FORD;Focus;9900;Gasolina;2016;75909;125;5;Manual;Azul;Sevilla
FORD;Focus;10490;Gasolina;2016;64650;125;5;Manual;Blanco;Barcelona
FORD;Focus;12500;Diesel;2016;77500;120;5;Manual;Blanco;Barcelona
FORD;Focus;9899;Diesel;2016;45421;120;5;Manual;Gris;Valencia
FORD;Focus;8250;Diesel;2016;99000;120;5;Manual;Negro;Sevilla
FORD;Focus;10490;Diesel;2016;58831;120;5;Manual;Blanco;Ciudad Real
FORD;Focus;7390;Diesel;2016;107610;120;5;Manual;Gris;Murcia
FORD;Focus;8450;Gasolina;2016;76890;100;5;Manual;Gris;Las Palmas
FORD;Focus;8550;Diesel;2016;75000;120;5;Manual;Azul;Sevilla
FORD;Focus;9899;Diesel;2016;45421;120;5;Manual;Gris;Madrid
FORD;Focus;9550;Diesel;2016;81000;120;5;Manual;Blanco;Madrid
FORD;Focus;9500;Diesel;2016;84963;95;5;Manual;Gris;Madrid
FORD;Focus;8300;Diesel;2016;117000;120;5;Manual;Blanco;Barcelona
FORD;Focus;8875;Gasolina;2016;60830;125;5;Manual;Gris;Valencia
FORD;Focus;10900;Diesel;2016;111157;95;5;Manual;Azul;A Coruña
FORD;Focus;9790;Diesel;2016;125003;120;5;Manual;Blanco;Toledo
FORD;Focus;7980;Diesel;2016;144000;95;5;Manual;Blanco;Zaragoza
FORD;Focus;18800;Diesel;2016;71134;185;5;Manual;Gris;Murcia
FORD;Focus;23900;Gasolina;2015;49000;250;5;Manual;Negro;Pontevedra
FORD;Focus;9300;Gasolina;2015;65000;125;5;Manual;Gris;Baleares
FORD;Focus;8000;Gasolina;2015;126000;100;5;Manual;Azul;Las Palmas
FORD;Focus;8495;Diesel;2015;139791;120;5;Manual;Gris;Valencia
FORD;Focus;9000;Diesel;2015;90000;120;5;Manual;Gris;Valencia
FORD;Focus;9980;Gasolina;2015;19000;125;5;Automatico;Azul;Valencia
FORD;Focus;8000;Diesel;2015;170115;95;5;Manual;Blanco;Cadiz
FORD;Focus;9900;Diesel;2015;105000;95;5;Manual;Blanco;Alicante
FORD;Focus;10800;Diesel;2015;76000;115;5;Manual;Azul;Alicante
FORD;Focus;9500;Diesel;2015;101095;120;5;Manual;Blanco;Madrid
FORD;Focus;9499;Gasolina;2015;35900;105;5;Manual;Marron;Asturias
FORD;Focus;6900;Diesel;2015;190000;115;5;Manual;Gris;Lleida
FORD;Focus;10600;Diesel;2015;73000;115;5;Manual;Blanco;Tarragona
FORD;Focus;9900;Diesel;2015;104000;120;5;Automatico;Gris;Malaga
FORD;Focus;10000;Gasolina;2015;56000;125;5;Manual;Rojo;Girona
FORD;Focus;7900;Gasolina;2015;54999;100;5;Manual;Gris;Malaga
FORD;Focus;9000;Diesel;2015;130000;120;5;Manual;Gris;Alicante
FORD;Focus;10900;Gasolina;2015;56393;125;5;Manual;Gris;Madrid
FORD;Focus;8900;Gasolina;2015;82370;125;5;Manual;Rojo;Tenerife
FORD;Focus;5400;Diesel;2015;240000;115;5;Manual;Rojo;Madrid
FORD;Focus;8950;Diesel;2015;149000;115;5;Manual;Gris;Navarra
FORD;Focus;8995;Diesel;2015;130026;120;5;Manual;Rojo;Valencia
FORD;Focus;7500;Diesel;2015;132225;95;5;Manual;Blanco;Alicante
FORD;Focus;10900;Diesel;2015;132934;115;5;Manual;Azul;Salamanca
FORD;Focus;7900;Gasolina;2015;57999;100;5;Manual;Gris;Malaga
FORD;Focus;6990;Diesel;2015;152664;95;5;Manual;Gris;Madrid
FORD;Focus;18000;Diesel;2015;80000;185;5;Manual;Negro;La Rioja
FORD;Focus;10500;Gasolina;2015;52000;125;5;Manual;Rojo;Valencia
FORD;Focus;8990;Diesel;2015;188379;95;5;Manual;Negro;Murcia
FORD;Focus;8300;Diesel;2015;153651;120;5;Manual;Azul;Sevilla
FORD;Focus;8900;Gasolina;2015;36800;92;5;Manual;Negro;Castellon
FORD;Focus;7500;Gasolina;2014;64000;125;5;Manual;Gris;Tenerife
FORD;Focus;7399;Diesel;2014;107080;115;5;Manual;Gris;Madrid
FORD;Focus;7900;Diesel;2014;143984;115;5;Manual;Blanco;Madrid
FORD;Focus;7450;Gasolina;2014;115870;100;5;Manual;Negro;Castellon
FORD;Focus;8900;Diesel;2014;129000;115;5;Manual;Gris;Huesca
FORD;Focus;11900;Gasolina;2014;79000;125;5;Manual;Blanco;Guipuzcoa
FORD;Focus;5700;Gasolina;2014;183000;125;5;Manual;Negro;Madrid
FORD;Focus;6900;Diesel;2014;170000;95;5;Manual;Negro;Cantabria
FORD;Focus;4500;Diesel;2014;183950;115;5;Manual;Gris;Madrid
FORD;Focus;8900;Gasolina;2014;47000;125;5;Manual;Beige;Vizcaya
FORD;Focus;7990;Diesel;2014;159990;115;5;Manual;Rojo;Sevilla
FORD;Focus;8990;Diesel;2014;79999;115;5;Manual;Gris;Madrid
FORD;Focus;4999;Diesel;2014;192000;115;4;Manual;Blanco;Murcia
FORD;Focus;7990;Diesel;2014;117600;115;5;Manual;Gris;Sevilla
FORD;Focus;6800;Diesel;2014;150000;88;5;Manual;Azul;Caceres
FORD;Focus;7399;Diesel;2014;107080;115;5;Manual;Gris;Sevilla
FORD;Focus;5490;Gasolina;2014;90000;125;5;Manual;Marron;Las Palmas
FORD;Focus;9750;Gasolina;2014;83071;125;5;Manual;Rojo;Granada
FORD;Focus;8500;Gasolina;2014;77455;125;5;Automatico;Gris;Malaga
FORD;Focus;9500;Diesel;2014;130000;122;5;Manual;Granate;Badajoz
FORD;Focus;10900;Diesel;2014;77000;115;5;Manual;Rojo;Girona
FORD;Focus;8900;Diesel;2014;125000;115;5;Manual;Gris;Sevilla
FORD;Focus;5995;Diesel;2013;145000;95;5;Manual;Gris;Barcelona
FORD;Focus;9000;Gasolina;2013;88000;125;5;Automatico;Azul;Madrid
FORD;Focus;7950;Diesel;2013;156815;163;5;Automatico;Granate;Alicante
FORD;Focus;9500;Diesel;2013;111000;163;5;Manual;Blanco;Malaga
FORD;Focus;7900;Gasolina;2013;107000;125;5;Manual;Gris;Barcelona
FORD;Focus;7990;Gasolina;2013;85000;125;5;Manual;Gris;Alicante
FORD;Focus;7500;Gasolina;2012;71800;125;5;Manual;Rojo;Barcelona
FORD;Focus;7490;Gasolina;2012;138052;125;5;Manual;Azul;Barcelona
FORD;Focus;7990;Gasolina;2012;105000;125;5;Manual;Rojo;Vizcaya
FORD;Focus;4800;Diesel;2012;195000;121;5;Manual;Gris;Cadiz
FORD;Focus;7200;Diesel;2012;109000;115;5;Manual;Azul;Murcia
FORD;Focus;8750;Gasolina;2012;57755;125;5;Manual;Blanco;Madrid
FORD;Focus;15000;Gasolina;2012;60000;125;4;Manual;Gris;Barcelona
FORD;Focus;7999;Gasolina;2012;64514;125;5;Manual;Gris;Barcelona
FORD;Focus;8490;Diesel;2012;149999;95;4;Manual;Blanco;Madrid
FORD;Focus;2500;Gasolina;2012;143000;100;5;Manual;Blanco;Alicante
FORD;Focus;8995;Diesel;2012;85800;95;5;Manual;Gris;Sevilla
FORD;Focus;8490;Diesel;2012;149999;95;4;Manual;Blanco;Sevilla
FORD;Focus;9400;Diesel;2012;85000;169;5;Automatico;Blanco;Cantabria
FORD;Focus;9500;Gasolina;2012;300;125;5;Manual;Rojo;Madrid
FORD;Focus;9300;Diesel;2012;91000;116;5;Manual;Blanco;Murcia
FORD;Focus;5900;Diesel;2012;158000;115;5;Manual;Azul;Madrid
FORD;Focus;6500;Gasolina;2012;2350;125;5;Manual;Blanco;Leon
FORD;Focus;8500;Gasolina;2012;93500;100;5;Automatico;Gris;Cadiz
FORD;Focus;7500;Gasolina;2012;50000;125;4;Manual;Gris;Malaga
FORD;Focus;900;Diesel;2012;322000;124;5;Manual;Gris;Caceres
FORD;Focus;9000;Gasolina;2012;65000;98;5;Manual;Amarillo;Tenerife
FORD;Focus;7800;Gasolina;2012;187000;125;5;Manual;Blanco;Jaen
FORD;Focus;8490;Diesel;2012;149999;95;4;Manual;Blanco;Malaga
FORD;Focus;5790;Diesel;2011;149990;115;5;Manual;Rojo;Valencia
FORD;Focus;6490;Diesel;2011;174704;115;4;Manual;Azul;Vizcaya
FORD;Focus;8500;Gasolina;2011;121000;125;5;Manual;Negro;Barcelona
FORD;Focus;7980;Diesel;2011;148000;115;5;Manual;Blanco;Valencia
FORD;Focus;6500;Diesel;2011;140000;115;5;Manual;Gris;Huelva
FORD;Focus;5790;Diesel;2011;149990;115;5;Manual;Rojo;Barcelona
FORD;Focus;10300;Gasolina;2011;103634;180;5;Manual;Rojo;Valencia
FORD;Focus;5500;Diesel;2011;130000;109;5;Manual;Azul;Madrid
FORD;Focus;4600;Diesel;2011;221355;115;5;Manual;Blanco;Alicante
FORD;Focus;8900;Diesel;2011;81000;115;5;Manual;Blanco;Madrid
FORD;Focus;6900;Diesel;2011;137000;95;5;Manual;Azul;Salamanca
FORD;Focus;5900;Gasolina;2011;127000;142;5;Manual;Negro;Lleida
FORD;Focus;6000;Diesel;2011;153000;95;5;Manual;Blanco;Sevilla
FORD;Focus;5900;Diesel;2011;115000;148;5;Manual;Gris;Valencia
FORD;Focus;9000;Diesel;2011;61000;115;5;Manual;Blanco;Barcelona
FORD;Focus;10900;Diesel;2011;104179;163;5;Manual;Rojo;Tarragona
FORD;Focus;6900;Diesel;2011;150000;109;5;Manual;Blanco;Sevilla
FORD;Focus;5900;Diesel;2011;137000;95;5;Manual;Blanco;Barcelona
FORD;Focus;7200;Diesel;2011;203600;115;5;Manual;Gris;Badajoz
FORD;Focus;6900;Diesel;2011;182000;115;5;Manual;Rojo;Cantabria
FORD;Focus;4900;Diesel;2011;221556;95;5;Manual;Blanco;Cantabria
FORD;Focus;7990;Gasolina;2011;72200;105;5;Manual;Gris;Madrid
FORD;Focus;3999;Diesel;2011;230000;109;5;Manual;Negro;Valencia
FORD;Focus;7000;Diesel;2011;156000;140;5;Manual;Granate;Jaen
FORD;Focus;7990;Diesel;2011;84000;109;5;Manual;Negro;Zaragoza
FORD;Focus;6800;Gasolina;2011;147000;150;5;Manual;Blanco;Vizcaya
FORD;Focus;5000;Diesel;2010;133000;90;5;Manual;Azul;Madrid
FORD;Focus;29000;Gasolina;2010;90000;305;3;Manual;Blanco;A Coruña
FORD;Focus;3200;Diesel;2010;220000;121;5;Manual;Azul;Alicante
FORD;Focus;3490;Diesel;2010;250000;115;3;Manual;Negro;Madrid
FORD;Focus;6750;Diesel;2010;49638;90;5;Manual;Gris;Guipuzcoa
FORD;Focus;3000;Diesel;2010;230000;109;5;Manual;Blanco;Tarragona
FORD;Focus;4850;Diesel;2010;150000;90;5;Manual;Rojo;Vizcaya
FORD;Focus;3990;Diesel;2010;145000;109;5;Manual;Gris;Valencia
FORD;Focus;4800;Diesel;2010;151000;97;5;Manual;Negro;Granada
FORD;Focus;3800;Diesel;2010;198000;109;5;Manual;Azul;Alicante
FORD;Focus;4200;Diesel;2010;145000;115;5;Manual;Azul;Madrid
FORD;Focus;12000;Gasolina;2010;140000;134;3;Manual;Blanco;Vizcaya
FORD;Focus;4900;Diesel;2010;136000;115;3;Manual;Negro;Valencia
FORD;Focus;3995;Diesel;2010;200000;115;3;Manual;Blanco;Madrid
FORD;Focus;4150;Diesel;2010;188000;109;5;Manual;Negro;Madrid
FORD;Focus;8400;Diesel;2010;90654;136;5;Manual;Azul;La Rioja
FORD;Focus;4500;Diesel;2010;140000;113;5;Manual;Azul;Murcia
FORD;Focus;26990;Gasolina;2010;114000;305;3;Manual;Verde;Girona
FORD;Focus;5499;Diesel;2010;122000;109;5;Manual;Rojo;Zaragoza
FORD;Focus;5190;Diesel;2010;160000;90;3;Manual;Blanco;Valencia
FORD;Focus;3300;Diesel;2010;178000;108;5;Manual;Gris;Lleida
FORD;Focus;8490;Diesel;2010;69120;136;5;Automatico;Negro;Tarragona
FORD;Focus;3100;Diesel;2009;250000;109;5;Manual;Azul;Madrid
FORD;Focus;8600;Diesel;2009;29200;136;5;Manual;Blanco;Almeria
FORD;Focus;6400;Diesel;2009;109000;115;3;Manual;Azul;Alicante
FORD;Focus;3500;Diesel;2009;198000;128;5;Manual;Rojo;Navarra
FORD;Focus;1800;Diesel;2009;306000;109;5;Manual;Azul;Madrid
FORD;Focus;3500;Diesel;2009;182000;109;4;Manual;Azul;Almeria
FORD;Focus;3490;Diesel;2009;199000;109;5;Manual;Gris;Vizcaya
FORD;Focus;5500;Diesel;2009;126000;109;5;Manual;Azul;Castellon
FORD;Focus;4800;Diesel;2009;129500;109;5;Manual;Negro;Cuenca
FORD;Focus;3300;Diesel;2009;217000;115;5;Manual;Gris;Madrid
FORD;Focus;3500;Diesel;2009;186000;90;5;Manual;Azul;Alicante
FORD;Focus;3800;Diesel;2009;170000;113;3;Manual;Negro;Sevilla
FORD;Focus;5800;Diesel;2009;98000;106;3;Manual;Blanco;Castellon
FORD;Focus;3499;Diesel;2009;190000;90;5;Manual;Blanco;Sevilla
FORD;Focus;2950;Diesel;2009;202000;121;5;Manual;Blanco;Sevilla
FORD;Focus;3200;Diesel;2009;194200;135;5;Manual;Gris;Madrid
FORD;Focus;6200;Gasolina;2009;100000;115;5;Manual;Negro;Tarragona
FORD;Focus;3250;Diesel;2009;231200;129;5;Manual;Blanco;Madrid
FORD;Focus;5800;Diesel;2009;98000;106;3;Manual;Blanco;Castellon
FORD;Focus;3200;Diesel;2009;200000;132;5;Manual;Blanco;Huelva
FORD;Focus;5500;Diesel;2009;258752;90;5;Manual;Negro;Badajoz
FORD;Focus;4000;Diesel;2009;193000;140;4;Manual;Azul;Alicante
FORD;Focus;4400;Diesel;2009;182483;109;5;Manual;Gris;Valencia
FORD;Focus;3700;Diesel;2009;91000;133;4;Manual;Gris;Valencia
FORD;Focus;4499;Diesel;2009;169500;115;5;Manual;Blanco;Badajoz
FORD;Focus;2900;Diesel;2009;250000;109;5;Manual;Negro;Guadalajara
FORD;Focus;5000;Diesel;2009;127000;115;3;Manual;Negro;Alava
FORD;Focus;5350;Diesel;2009;147000;109;5;Manual;Azul;Zaragoza
FORD;Focus;2950;Diesel;2009;240380;109;5;Manual;Negro;Madrid
FORD;Focus;6500;Diesel;2009;135105;136;2;Manual;Rojo;Barcelona
FORD;Focus;3999;Gasolina;2009;178000;100;5;Manual;Negro;Castellon
FORD;Focus;5900;Diesel;2009;217000;109;5;Manual;Blanco;Palencia
FORD;Focus;4900;Diesel;2009;158000;109;5;Manual;Gris;Zaragoza
FORD;Focus;2500;Diesel;2009;230000;130;5;Manual;Gris;Madrid
FORD;Focus;5800;Diesel;2009;121000;109;5;Manual;Negro;Madrid
FORD;Focus;26500;Gasolina;2009;159990;305;3;Manual;Verde;Madrid
FORD;Focus;3000;Gasolina;2009;154183;117;5;Manual;Gris;Tenerife
FORD;Focus;1900;Diesel;2009;270000;152;5;Manual;Blanco;Sevilla
FORD;Focus;4000;Diesel;2009;200000;128;5;Manual;Blanco;Malaga
FORD;Focus;3500;Diesel;2009;111000;162;2;Manual;Blanco;Sevilla
FORD;Focus;6000;Gasolina;2009;100000;101;5;Manual;Blanco;Barcelona
FORD;Focus;4000;Diesel;2009;240000;120;5;Manual;Negro;Guipuzcoa
FORD;Focus;4500;Gasolina;2009;113350;122;5;Manual;Gris;Huelva
FORD;Focus;4900;Diesel;2009;133200;131;5;Manual;Blanco;Madrid
FORD;Focus;3900;Diesel;2009;166000;109;5;Manual;Azul;Barcelona
FORD;Focus;4200;Diesel;2009;190000;136;2;Manual;Negro;Zaragoza
FORD;Focus;2600;Diesel;2008;230000;129;5;Manual;Granate;Madrid
FORD;Focus;2990;Gasolina;2008;233000;120;5;Manual;Rojo;Granada
FORD;Focus;3600;Diesel;2008;225000;109;5;Manual;Negro;Asturias
FORD;Focus;5500;Diesel;2008;195000;106;3;Manual;Blanco;Cordoba
FORD;Focus;3900;Diesel;2008;173000;106;3;Manual;Blanco;Malaga
FORD;Focus;3500;Diesel;2008;198780;136;5;Automatico;Granate;Sevilla
FORD;Focus;4999;Diesel;2008;165000;90;3;Manual;Negro;Madrid
FORD;Focus;4200;Diesel;2008;199544;136;5;Manual;Negro;Valencia
FORD;Focus;6000;Diesel;2008;192000;136;2;Manual;Rojo;Madrid
FORD;Focus;3700;Gasolina;2008;152000;127;5;Manual;Rojo;Zaragoza
FORD;Focus;2700;Diesel;2008;230000;150;5;Manual;Negro;Valencia
FORD;Focus;2000;Diesel;2008;347282;122;5;Manual;Negro;Madrid
FORD;Focus;2750;Diesel;2008;295000;140;5;Manual;Negro;Barcelona
FORD;Focus;5000;Diesel;2008;100560;115;5;Manual;Azul;Madrid
FORD;Focus;6800;Gasolina;2008;109000;100;5;Manual;Rojo;Valladolid
FORD;Focus;3000;Diesel;2008;270000;115;3;Manual;Negro;Navarra
FORD;Focus;3300;Diesel;2008;230000;115;3;Manual;Negro;Madrid
FORD;Focus;11990;Gasolina;2008;162000;101;3;Manual;Azul;A Coruña
FORD;Focus;5000;Diesel;2008;138400;136;2;Manual;Azul;Madrid
FORD;Focus;3950;Diesel;2008;250000;131;5;Manual;Gris;Las Palmas
FORD;Focus;3500;Diesel;2008;2950000;129;5;Manual;Negro;Pontevedra
FORD;Focus;5300;Gasolina;2008;180000;176;2;Manual;Azul;Valladolid
FORD;Focus;3600;Diesel;2008;190000;109;5;Manual;Gris;Murcia
FORD;Focus;3500;Diesel;2008;210000;128;5;Manual;Azul;Castellon
FORD;Focus;2950;Diesel;2008;187000;115;5;Manual;Blanco;Madrid
FORD;Focus;1500;Diesel;2008;206000;90;5;Manual;Azul;Madrid
FORD;Focus;3800;Diesel;2008;226000;109;5;Manual;Azul;Navarra
FORD;Focus;14000;Gasolina;2008;116000;182;3;Manual;Naranja;Madrid
FORD;Focus;3500;Diesel;2008;215000;109;5;Manual;Blanco;Murcia
FORD;Focus;4300;Diesel;2008;189000;115;3;Manual;Gris;Tenerife
FORD;Focus;4900;Diesel;2008;162000;93;3;Manual;Gris;La Rioja
FORD;Focus;5000;Diesel;2008;180000;126;5;Manual;Azul;Baleares
FORD;Focus;10550;Gasolina;2008;106000;225;5;Manual;Azul;Leon
FORD;Focus;6900;Diesel;2008;116108;109;5;Manual;Azul;Lugo
FORD;Focus;5900;Gasolina;2008;109000;100;2;Manual;Azul;Madrid
FORD;Focus;2200;Diesel;2008;292600;90;5;Manual;Blanco;Sevilla
FORD;Focus;4900;Gasolina;2008;40000;100;3;Manual;Blanco;Barcelona
FORD;Focus;3500;Gasolina;2008;150000;100;5;Manual;Negro;Girona
FORD;Focus;4200;Diesel;2008;135000;109;5;Manual;Negro;Valencia
FORD;Focus;2000;Diesel;2008;352000;127;5;Manual;Gris;Malaga
FORD;Focus;5000;Gasolina;2008;155000;115;5;Manual;Negro;Vizcaya
FORD;Focus;1700;Diesel;2008;203000;125;5;Manual;Rojo;Cadiz
FORD;Focus;3000;Diesel;2008;239000;109;5;Manual;Azul;Madrid
FORD;Focus;3900;Diesel;2008;200000;115;5;Manual;Azul;Jaen
FORD;Focus;4000;Diesel;2008;170000;118;5;Manual;Azul;A Coruña
FORD;Focus;4000;Gasolina;2008;180000;115;5;Manual;Negro;Valencia
FORD;Focus;3600;Diesel;2008;299000;125;5;Manual;Azul;Leon
FORD;Focus;2800;Diesel;2008;216000;120;5;Manual;Violeta;Navarra
FORD;Focus;3990;Gasolina;2008;191000;100;5;Manual;Gris;Alava
FORD;Focus;2000;Diesel;2008;180000;157;3;Manual;Negro;Almeria
